

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is funded by the National Aeronautics and Space Administration.
and operated by the California Institute of Technology.


queryDateTime:2023-01-21T13:00:05PST



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
1571|PGC1 0038303 GROUP|181.39714 | -26.52257 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1572|PGC1 0166858 GROUP|181.39983 | -43.77056 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1573|ABELL S0686|181.41757 | -19.92838 |GClstr||||17.6J|  0.000|1|0|0|1|0|0|0
1574|PGC1 0038330 GROUP|181.42277 | -27.95488 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1575|PGC1 0038331 GROUP|181.44756 | -38.85393 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1576|PGC1 0038358 GROUP|181.49685 | -27.01553 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1577|PGC1 0038364 GROUP|181.51252 | -21.19839 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1578|[STH2017] 100208|181.52926 | -30.22452 |GGroup|  1890| 0.006304 |UUN |     |  0.000|1|0|0|1|1|0|0
1579|PGC1 0038367 GROUP|181.52998 | -22.84834 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1580|PGC1 0038391 GROUP|181.59495 | -44.44841 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1581|NGC 4105 GROUP|181.64465 | -29.40448 |GGroup||||     |  0.000|4|0|0|1|0|0|0
1582|[DZ2015] 263|181.64800 | -28.22700 |GGroup| 12102| 0.040368 |SFO |     |  0.000|1|0|0|1|1|0|0
1583|ABELL S0687|181.66914 | -28.27836 |GClstr||||16.3J|  0.000|3|0|0|1|0|0|1
1584|MOO J1206-1647|181.67542 | -16.79722 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1585|RR 210 GROUP|181.67833 | -29.74083 |GGroup|  2113| 0.007048 |    |     |  0.000|1|0|0|1|1|0|0
1586|IC 0764 GROUP|181.68865 | -30.25642 |GGroup||||     |  0.000|2|0|0|1|0|0|0
1587|PGC1 0038431 GROUP|181.72143 | -36.27221 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1588|MSCC 334|181.77000 | -33.73000 |GClstr| 16788| 0.056000 |UUN |     |  0.000|1|0|0|1|1|0|0
1589|PGC1 0038452 GROUP|181.79225 | -40.20857 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1590|[STH2017] 112523|181.79655 | -32.49764 |GGroup|  1990| 0.006638 |UUN |     |  0.000|1|0|0|1|1|0|0
1591|PGC1 0038411 GROUP|181.80249 | -30.02350 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1592|MOO J1207-2819|181.80792 | -28.31722 |GClstr|293797| 0.980000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1593|PGC1 0611210 GROUP|181.85341 | -38.24731 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1594|PGC1 0038487 GROUP|181.86488 | -27.14328 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1595|PSZ2 G290.38+37.57|181.97862 | -24.23593 |GClstr||||     |  0.000|3|0|0|1|0|0|0
1596|LGG 273|182.00542 | -15.49667 |GTrpl|  5265| 0.017562 |SST |     |  0.000|2|0|0|1|1|0|0
1597|CCPC-z30-001|182.02779 | -30.51810 |GClstr|909870| 3.035000 |    |     |  0.000|2|0|0|1|1|0|0
1598|HDCE 0696|182.03583 | -30.47694 |GGroup|  2076| 0.006925 |SST |     |  0.000|1|0|0|1|1|0|0
1599|SCL 112|182.04615 | -33.47832 |GClstr||||     |  0.000|2|0|0|1|0|0|0
1600|[TSK2008] 0420|182.06888 | -29.84375 |GGroup|  2075| 0.006921 |SUN |     |  0.000|1|0|0|1|1|0|0
1601|MCXC J1208.3-2937|182.07500 | -29.63333 |GClstr| 51265| 0.171000 |    |17.5:|  0.000|10|1|1|3|2|0|0
1602|ABELL 3504|182.14643 | -33.27830 |GClstr| 42540| 0.141898 |    |17.5J|  0.000|6|0|0|1|1|0|1
1603|ABELL 3505|182.17177 | -34.44497 |GClstr| 17145| 0.057189 |    |16.3J|  0.000|7|0|0|1|1|0|0
1604|MOO J1208-2410|182.17833 | -24.16806 |GClstr|323776| 1.080000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1605|SCL 113|182.24557 | -27.97828 |GClstr||||     |  0.000|2|0|0|1|0|0|0
1606|PGC1 0038635 GROUP|182.36308 | -32.51512 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1607|PGC1 0038652 GROUP|182.40082 | -23.41197 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1608|[MHS2013] 085|182.44400 | -28.29860 |GClstr| 26442| 0.088200 |    |     |  0.000|1|0|0|1|2|0|0
1609|ABELL 1479|182.51887 | -16.82822 |GClstr||||17.7J|  0.000|4|0|0|1|0|0|0
1610|ABELL S0688|182.67030 | -22.31154 |GClstr||||17.6J|  0.000|1|0|0|1|0|0|0
1611|PGC1 0038763 GROUP|182.68807 | -26.70409 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1612|SPT-CL J1210-2218|182.71160 | -22.31020 |GClstr| 77946| 0.260000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1613|ABELL S0689|182.77821 | -46.67821 |GClstr|  9593| 0.032000 |UUN |15.9J|  0.000|8|0|1|1|2|0|0
1614|PGC1 0788397 GROUP|182.78341 | -24.58697 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1615|[STH2017] 112721|182.84084 | -34.47929 |GGroup|  2453| 0.008182 |UUN |     |  0.000|1|0|0|1|1|0|0
1616|PGC1 0038841 GROUP|182.92452 | -38.54868 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1617|PGC1 0601357 GROUP|182.92927 | -39.14601 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1618|MOO J1211-2725|182.96833 | -27.42389 |GClstr|287801| 0.960000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1619|PGC1 0038865 GROUP|183.00819 | -31.64142 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1620|MCXC J1212.3-1816|183.07875 | -18.27861 |GClstr| 80644| 0.269000 |UUN |     |  0.000|15|0|0|6|6|0|0
1621|PGC1 0038923 GROUP|183.12261 | -17.58381 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1622|PGC1 0038927 GROUP|183.15129 | -40.03547 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1623|PSZ2 G292.74+33.49|183.18802 | -28.61207 |GClstr| 24454| 0.081570 |UUN |     |  0.000|3|0|0|1|1|0|0
1624|PGC1 0894987 GROUP|183.22156 | -16.68749 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1625|ABELL 3506|183.22329 | -28.66142 |GClstr| 24454| 0.081570 |    |17.5J|  0.000|5|0|0|1|1|0|3
1626|RXSC J1212-2726|183.22500 | -27.44400 |GClstr| 24643| 0.082200 |    |     |  0.000|1|0|0|1|2|0|0
1627|PGC1 0038952 GROUP|183.22855 | -20.41955 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1628|MSCC 337|183.24000 | -27.36000 |GClstr| 23983| 0.080000 |UUN |     |  0.000|1|0|0|1|1|0|0
1629|ABELL 3507|183.24755 | -26.07808 |GClstr| 24328| 0.081149 |    |17.4J|  0.000|8|1|0|1|1|0|0
1630|SCL 115|183.24820 | -28.17808 |GClstr||||     |  0.000|2|0|0|1|0|0|0
1631|[STH2017] 112519|183.27707 | -38.12978 |GGroup|  2978| 0.009934 |UUN |     |  0.000|1|0|0|1|1|0|0
1632|AM 1210-341 NED02|183.28380 | -34.49141 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1633|SPT-CL J1213-3013|183.30330 | -30.22230 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1634|SSCC 239|183.33000 | -26.84000 |GClstr| 23983| 0.080000 |UUN |     |  0.000|1|0|0|1|1|0|0
1635|MOO J1213-2400|183.35250 | -24.00417 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1636|PGC1 0039003 GROUP|183.36744 | -44.38298 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1637|MOO J1213-2523|183.41167 | -25.39889 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1638|PGC1 0039015 GROUP|183.41342 | -34.49425 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1639|PGC1 0039032 GROUP|183.45707 | -38.23093 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1640|ABELL S0690|183.49805 | -25.81135 |GClstr||||17.4J|  0.000|2|0|0|1|0|0|1
1641|[STH2017] 109808|183.51079 | -43.31034 |GGroup|  1781| 0.005941 |UUN |     |  0.000|1|0|0|1|1|0|0
1642|MOO J1214-2200|183.60125 | -22.00750 |GClstr|350757| 1.170000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1643|PGC1 4080059 GROUP|183.64706 | -27.95457 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1644|[STH2017] 111900|183.68035 | -39.03733 |GGroup|  2796| 0.009326 |UUN |     |  0.000|1|0|0|1|1|0|0
1645|ABELL S0691|183.70046 | -31.07796 |GClstr||||17.4J|  0.000|2|0|0|1|0|0|0
1646|PGC1 0039185 GROUP|183.82187 | -41.11944 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1647|AM 1212-424|183.82309 | -43.02294 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1648|PGC1 0039212 GROUP|183.82447 | -35.49431 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1649|MCXC J1215.4-3900|183.87083 | -39.01528 |GClstr| 35675| 0.119000 |SST |     |  0.000|14|0|0|4|4|0|1
1650|PGC1 0039201 GROUP|183.88016 | -38.13577 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1651|PSZ2 G295.34+23.34|183.89089 | -38.99292 |GClstr| 35675| 0.119000 |UUN |     |  0.000|3|0|0|1|1|0|0
1652|ESO 380- G 006 GROUP|183.89292 | -35.62972 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1653|PGC1 4614543 GROUP|183.90114 | -44.66268 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1654|PGC1 0039219 GROUP|183.90233 | -44.45489 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1655|PGC1 0039220 GROUP|183.90705 | -31.56430 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1656|PGC1 4614582 GROUP|183.93795 | -17.63476 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1657|ABELL 3508|183.95203 | -33.01122 |GClstr| 26981| 0.090000 |    |17.4J|  0.000|6|0|0|2|1|0|0
1658|PGC1 0039253 GROUP|183.98364 | -29.05620 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1659|PGC1 0100733 GROUP|183.99041 | -22.42531 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1660|ABELL 3509|184.07753 | -33.26118 |GClstr||||16.9J|  0.000|8|0|0|1|0|0|0
1661|PSZ2 G295.36+24.29|184.08712 | -38.05937 |GClstr||||     |  0.000|2|0|0|1|0|0|0
1662|PGC1 0039315 GROUP|184.10191 | -43.33108 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1663|NGC 4219 GROUP|184.11375 | -43.32417 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1664|ABELL 1511|184.19718 | -19.24446 |GClstr||||17.4J|  0.000|4|0|0|2|0|0|1
1665|[TSK2008] 0478|184.24437 | -37.46723 |GGroup|  2108| 0.007032 |SUN |     |  0.000|1|0|0|1|1|0|0
1666|PGC1 0039372 GROUP|184.25621 | -37.45869 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1667|PGC1 0039379 GROUP|184.26781 | -39.05082 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1668|SPT-CL J1217-2928|184.31070 | -29.48040 |GClstr| 59958| 0.200000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1669|PGC1 3081985 GROUP|184.34009 | -41.06772 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1670|PSZ2 G294.64+30.15|184.39811 | -32.16762 |GClstr||||     |  0.000|3|0|0|1|0|0|0
1671|[STH2017] 101082|184.43373 | -35.93554 |GGroup|  2625| 0.008756 |UUN |     |  0.000|1|0|0|1|1|0|0
1672|[TSK2008] 0469|184.52551 | -42.26660 |GGroup|  2040| 0.006805 |SUN |     |  0.000|1|0|0|1|1|0|0
1673|ABELL 3510|184.57770 | -30.42767 |GClstr| 37000| 0.123418 |PHOT|17.5J|  0.000|4|0|0|1|1|0|0
1674|PGC1 0784557 GROUP|184.63346 | -24.93138 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1675|ABELL S0692|184.65469 | -33.89432 |GClstr| 31057| 0.103595 |    |17.6J|  0.000|3|0|0|1|1|0|0
1676|LDCE 0884|184.66875 | -34.92639 |GGroup|  2766| 0.009226 |SST |     |  0.000|1|0|0|1|1|0|0
1677|[STH2017] 112301|184.83865 | -39.75833 |GGroup|  1947| 0.006494 |UUN |     |  0.000|1|0|0|1|1|0|0
1678|MOO J1219-2048|184.85000 | -20.80806 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1679|PGC1 0039688 GROUP|184.89987 | -26.14552 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1680|RXGCC 453|184.90400 | -29.05100 |GClstr|  9953| 0.033200 |LST |     |  0.000|1|0|0|1|1|0|0
1681|ABELL 3511|184.93688 | -43.64422 |GClstr| 41502| 0.138436 |    |17.3J|  0.000|3|0|0|1|1|0|0
1682|MOO J1219-1727|184.94667 | -17.45028 |GClstr|290799| 0.970000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1683|NGC 4304 GROUP|184.98009 | -34.93336 |GGroup||||     |  0.000|4|0|0|1|0|0|0
1684|MOO J1219-2540|184.98250 | -25.67667 |GClstr|266815| 0.890000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1685|[STH2017] 110667|184.98299 | -33.47361 |GGroup|  2430| 0.008106 |UUN |     |  0.000|1|0|0|1|1|0|0
